Date	Configuration	Customer Postcode	Store Postcode	Retail Price	Screen Size (Inches)	Battery Life (Hours)	RAM (GB)	Processor Speeds (GHz)	Integrated Wireless?	HD Size (GB)	Bundled Applications?	OS X Customer	OS Y Customer	OS X Store	OS Y Store	CustomerStoreDistance
2008/01/28 09:02:53	340	CR0 1QD	SW12 9HD	510	15	6	2	1.5	Yes	80	No	532342	165377	528739	173080	8503.988358
2008/01/28 09:04:14	305	SE1 1TA	SW1V 4QQ	495	15	6	1	2	Yes	40	Yes	532409	180083	528924	178440	3852.878664
2008/01/28 09:22:41	353	EC4A 1EP	SE1 2BN	545	15	6	2	2	Yes	40	Yes	531277	181434	534057	179682	3286.016433
2008/01/28 09:24:44	296	E14 0BB	SE8 3JD	540	15	6	1	1.5	Yes	300	No	538189	180731	537175	177885	3021.243453
2008/01/28 09:36:00	194	W2 4AH	W10 6HQ	390	15	5	2	1.5	Yes	40	No	525756	180828	524190	181567	1731.6111
2008/01/28 09:39:54	168	SW19 2BH	SW12 9HD	485	15	5	1	2	Yes	300	No	526682	170295	528739	173080	3462.293171
2008/01/28 09:59:18	76	N22 7AY	N17 6QA	415	15	4	2	2	No	80	No	529610	190071	533788	189994	4178.70949
2008/01/28 10:16:06	304	HA5 5PW	W10 6HQ	520	15	6	1	1.5	No	300	No	512253	189590	524190	181567	14382.64572
2008/01/28 10:28:26	289	SE25 6HA	SW12 9HD	470	15	6	1	1.5	Yes	40	Yes	534062	168531	528739	173080	7001.980434
2008/01/28 10:34:05	295	W1H 4LQ	SW1P 3AU	590	15	6	1	1.5	Yes	300	Yes	527356	181537	529902	179641	3174.418372
2008/01/28 10:37:57	294	W1J 6PT	SW1V 4QQ	480	15	6	1	1.5	Yes	120	No	528907	180727	528924	178440	2287.063182
2008/01/28 10:50:38	361	E2 8QY	SE1 2BN	525	15	6	2	2	No	40	Yes	534333	183391	534057	179682	3719.254898
2008/01/28 10:51:48	298	EC1Y 4SA	SE1 2BN	400	15	6	1	1.5	No	40	No	532529	181933	534057	179682	2720.622171
2008/01/28 11:01:10	351	E6 1EN	SE8 3JD	620	15	6	2	1.5	No	300	Yes	542053	183753	537175	177885	7630.747539
2008/01/28 11:04:39	80	EC4Y 8DT	SW1V 4QQ	495	15	4	2	2	No	300	No	531591	181146	528924	178440	3799.384819
2008/01/28 11:07:11	303	SE25 6HA	CR7 8LE	570	15	6	1	1.5	No	300	Yes	534062	168531	532714	168302	1367.313059
2008/01/28 11:13:05	338	EC3V 9DS	SW1P 3AU	470	15	6	2	1.5	Yes	40	No	532939	181081	529902	179641	3361.096398
2008/01/28 11:13:27	159	E1W 1AP	E2 0RY	490	15	5	1	1.5	No	300	Yes	534023	180622	535652	182961	2850.361731
2008/01/28 11:16:43	7	SE3 0QJ	E2 0RY	490	15	4	1	1.5	Yes	300	Yes	539267	176221	535652	182961	7648.256337
2008/01/28 11:22:55	290	NW1 2HR	SW1V 4QQ	420	15	6	1	1.5	Yes	40	No	529342	182608	528924	178440	4188.907734
2008/01/28 11:27:10	25	WC2H 0EA	NW5 2QH	375	15	4	1	2	No	40	Yes	529827	181231	529248	185213	4023.874377
2008/01/28 11:28:39	354	WC1H 8JG	SW1V 4QQ	495	15	6	2	2	Yes	40	No	530516	182647	528924	178440	4498.145507
2008/01/28 11:44:40	197	WC2N 4AJ	SW1P 3AU	500	15	5	2	1.5	Yes	120	Yes	530015	180817	529902	179641	1181.416523
2008/01/28 11:47:43	366	E3 5TH	SE1 2BN	535	15	6	2	2	No	120	No	536074	183121	534057	179682	3986.85465
2008/01/28 12:04:31	23	E8 4QJ	NW5 2QH	515	15	4	1	2	Yes	300	Yes	534536	183745	529248	185213	5487.983965
2008/01/28 12:06:43	314	W1D 3SU	NW5 2QH	425	15	6	1	2	No	40	No	529614	181198	529248	185213	4031.64743
2008/01/28 12:11:39	9	EC1A 9JU	SW1P 3AU	350	15	4	1	1.5	No	40	Yes	531775	181646	529902	179641	2743.748166
2008/01/28 12:14:38	165	EC1V 9AQ	SE1 2BN	475	15	5	1	2	Yes	120	Yes	532167	182278	534057	179682	3211.123791
2008/01/28 12:17:47	163	N1 8JT	E2 0RY	455	15	5	1	2	Yes	80	Yes	531987	183417	535652	182961	3693.258859
2008/01/28 12:36:17	301	W1F 7NX	SW1P 3AU	510	15	6	1	1.5	No	120	Yes	529399	181058	529902	179641	1503.628279
2008/01/28 12:38:10	318	W1H 7AF	SW1P 3AU	485	15	6	1	2	No	120	No	527966	181067	529902	179641	2404.489967
2008/01/28 12:48:29	24	WC2B 5DG	SW1V 4QQ	465	15	4	1	2	Yes	300	No	530496	181355	528924	178440	3311.858844
2008/01/28 12:52:31	292	N5 2AB	NW5 2QH	460	15	6	1	1.5	Yes	80	No	531951	185568	529248	185213	2726.212391
2008/01/28 12:59:54	222	EC2M 6SA	SE1 2BN	455	15	5	2	2	No	120	No	532705	181592	534057	179682	2340.086323
2008/01/28 13:00:23	173	E2 0JD	E2 0RY	455	15	5	1	2	No	120	Yes	535274	182846	535652	182961	395.1063148
2008/01/28 13:09:45	165	TW1 3AW	SW18 1NN	475	15	5	1	2	Yes	120	Yes	516617	173615	525155	175180	8680.245907
2008/01/28 13:17:45	350	EC4M 7DZ	SW1P 3AU	510	15	6	2	1.5	No	120	No	531995	181242	529902	179641	2635.118593
2008/01/28 13:18:13	313	EC1A 9PT	SW1P 3AU	475	15	6	1	2	No	40	Yes	531732	181700	529902	179641	2754.701617
2008/01/28 13:19:25	53	WC2A 3RJ	SE1 2BN	480	15	4	2	1.5	Yes	120	Yes	531018	181266	534057	179682	3427.036183
2008/01/28 13:30:03	314	E6 5LX	SE8 3JD	425	15	6	1	2	No	40	No	542887	181517	537175	177885	6768.926651
2008/01/28 13:38:51	216	W1V 7LF	SW1V 4QQ	535	15	5	2	2	Yes	300	No	529777	180895	528924	178440	2598.967872
2008/01/28 13:39:49	365	E12 5BP	SE8 3JD	585	15	6	2	2	No	120	Yes	542008	185622	537175	177885	9122.448027
2008/01/28 13:54:01	296	W1W 6YB	NW5 2QH	540	15	6	1	1.5	Yes	300	No	529087	181797	529248	185213	3419.791953
2008/01/28 13:54:48	198	N1 0AX	E2 0RY	450	15	5	2	1.5	Yes	120	No	530352	183650	535652	182961	5344.597366
2008/01/28 14:04:23	3	SW15 1JN	W4 3PH	410	15	4	1	1.5	Yes	80	Yes	523931	175760	519585	177640	4735.199679
2008/01/28 14:12:18	299	SE1 6TJ	SW1P 3AU	490	15	6	1	1.5	No	80	Yes	532080	179025	529902	179641	2263.435442
2008/01/28 14:17:07	77	SW11 3AA	SW1V 4QQ	485	15	4	2	2	No	120	Yes	527477	176441	528924	178440	2467.75404
2008/01/28 14:22:48	344	SE23 1JB	SE1 2BN	590	15	6	2	1.5	Yes	300	No	536658	173336	534057	179682	6858.346521
2008/01/28 14:39:14	199	W1T 2QF	SW1P 3AU	560	15	5	2	1.5	Yes	300	Yes	529493	181749	529902	179641	2147.311109
2008/01/28 14:41:18	219	EC1R 0AG	SW1P 3AU	485	15	5	2	2	No	80	Yes	531444	182253	529902	179641	3033.200949
2008/01/28 14:45:08	208	W1T 1DG	NW5 2QH	490	15	5	2	1.5	No	300	No	529584	181554	529248	185213	3674.39478
2008/01/28 14:50:15	20	SE25 6EB	SW12 9HD	385	15	4	1	2	Yes	80	No	533998	168421	528739	173080	7025.90649
2008/01/28 14:54:35	205	WC1X 8PN	SE1 2BN	480	15	5	2	1.5	No	120	Yes	530954	181975	534057	179682	3858.297293
2008/01/28 14:55:47	175	SE11 5JA	SE1 2BN	515	15	5	1	2	No	300	Yes	530677	177967	534057	179682	3790.201182
2008/01/28 15:04:44	63	CR0 2QD	SW12 9HD	520	15	4	2	1.5	No	300	Yes	532359	167576	528739	173080	6587.747415
2008/01/28 15:19:11	194	W2 2AF	SW1V 4QQ	390	15	5	2	1.5	Yes	40	No	527372	181122	528924	178440	3098.681655
2008/01/28 15:22:33	195	WC2H 9EP	SW1P 3AU	480	15	5	2	1.5	Yes	80	Yes	530046	181032	529902	179641	1398.433767
2008/01/28 15:23:07	320	EC4A 4DH	SW1P 3AU	545	15	6	1	2	No	300	No	531589	181285	529902	179641	2355.568933
2008/01/28 15:29:51	200	N2 9HR	N3 1DH	510	15	5	2	1.5	Yes	300	No	527918	189570	525109	190628	3001.640385
2008/01/28 15:32:45	13	SE1 4JU	SE1 2BN	410	15	4	1	1.5	No	120	Yes	532554	179665	534057	179682	1503.096138
2008/01/28 15:43:31	200	W1S 2JL	SW1P 3AU	510	15	5	2	1.5	Yes	300	No	529048	180793	529902	179641	1434.022315
2008/01/28 15:44:04	149	WC2N 4AP	SE1 2BN	450	15	5	1	1.5	Yes	120	Yes	530058	180759	534057	179682	4141.488863
2008/01/28 15:49:50	21	NW1 2DN	NW5 2QH	455	15	4	1	2	Yes	120	Yes	529666	182668	529248	185213	2579.098486
2008/01/28 15:50:00	3	WC1E 7DH	SW1V 4QQ	410	15	4	1	1.5	Yes	80	Yes	529703	181758	528924	178440	3408.22021
2008/01/28 16:01:04	344	N5 2NN	N17 6QA	590	15	6	2	1.5	Yes	300	No	532488	185096	533788	189994	5067.583645
2008/01/28 16:01:06	303	W1D 3SU	SW1P 3AU	570	15	6	1	1.5	No	300	Yes	529614	181198	529902	179641	1583.411823
2008/01/28 16:01:21	170	SW1V 1RY	SE1 2BN	345	15	5	1	2	No	40	No	529191	178633	534057	179682	4977.786355
2008/01/28 16:01:49	52	W1T 1NT	SW1V 4QQ	410	15	4	2	1.5	Yes	80	No	529506	181566	528924	178440	3179.716969
2008/01/28 16:15:56	166	W1B 5DL	SW1V 4QQ	425	15	5	1	2	Yes	120	No	529389	180720	528924	178440	2326.934679
2008/01/28 16:16:24	293	SW8 2TH	SW1P 3AU	530	15	6	1	1.5	Yes	120	Yes	530249	177529	529902	179641	2140.316098
2008/01/28 16:25:03	302	WC1E 7HJ	SW1P 3AU	460	15	6	1	1.5	No	120	No	529551	181921	529902	179641	2306.859554
2008/01/28 16:27:22	337	EC3N 2AE	SE1 2BN	520	15	6	2	1.5	Yes	40	Yes	533409	180902	534057	179682	1381.413769
2008/01/28 16:34:50	155	W1G 9UE	NW5 2QH	410	15	5	1	1.5	No	80	Yes	528446	181633	529248	185213	3668.733296
2008/01/28 16:36:17	164	SW4 0LN	SW18 1NN	405	15	5	1	2	Yes	80	No	529063	175760	525155	175180	3950.805487
2008/01/28 16:40:43	304	SW4 0LB	SW18 1NN	520	15	6	1	1.5	No	300	No	529182	175552	525155	175180	4044.145522
2008/01/28 16:43:48	354	NW1 2DN	SW1P 3AU	495	15	6	2	2	Yes	40	No	529666	182668	529902	179641	3036.18593
2008/01/28 16:58:54	297	N1 3PB	SE1 2BN	450	15	6	1	1.5	No	40	Yes	532528	184464	534057	179682	5020.494498
2008/01/28 17:02:49	303	KT1 2UL	W4 3PH	570	15	6	1	1.5	No	300	Yes	518567	169004	519585	177640	8695.793236
2008/01/28 17:11:15	212	SE26 5HB	CR7 8LE	455	15	5	2	2	Yes	80	No	535838	171458	532714	168302	4440.688235
2008/01/28 17:16:40	358	EC1R 3BL	NW5 2QH	555	15	6	2	2	Yes	120	No	531359	182185	529248	185213	3691.219988
2008/01/28 17:26:37	315	SW10 0PL	SW1P 3AU	515	15	6	1	2	No	80	Yes	526285	177138	529902	179641	4398.601823
2008/01/28 17:29:16	79	EC1R 0EG	SW1P 3AU	545	15	4	2	2	No	300	Yes	531547	182175	529902	179641	3021.122474
2008/01/28 17:29:44	148	CR0 2BW	SW18 1NN	380	15	5	1	1.5	Yes	80	No	532781	166444	525155	175180	11596.27406
2008/01/28 17:36:34	345	SE23 1BS	SE8 3JD	500	15	6	2	1.5	No	40	Yes	535683	173272	537175	177885	4848.281448
2008/01/28 17:42:11	11	NW3 6SG	N3 1DH	390	15	4	1	1.5	No	80	Yes	526323	185868	525109	190628	4912.371729
2008/01/28 17:50:45	310	E2 0RY	SE8 3JD	505	15	6	1	2	Yes	120	No	535652	182961	537175	177885	5299.557057
2008/01/28 18:03:15	167	EC4R 3TE	SW1P 3AU	535	15	5	1	2	Yes	300	Yes	532524	180695	529902	179641	2825.915781
2008/01/28 18:12:35	206	WC2B 5TB	SW1V 4QQ	430	15	5	2	1.5	No	120	No	530455	181187	528924	178440	3144.832269
2008/01/28 18:13:43	78	EC1R 0EG	SW1P 3AU	435	15	4	2	2	No	120	No	531547	182175	529902	179641	3021.122474
2008/01/28 18:44:36	354	SE1 8HA	SE1 2BN	495	15	6	2	2	Yes	40	No	531615	179949	534057	179682	2456.553073
2008/01/28 18:51:46	72	E2 8AS	E2 0RY	515	15	4	2	2	Yes	300	No	533462	183634	535652	182961	2291.075948
2008/01/28 19:01:17	146	SE25 6NJ	SE8 3JD	340	15	5	1	1.5	Yes	40	No	533252	168091	537175	177885	10550.46753
2008/01/28 19:01:29	297	E14 4BB	SE1 2BN	450	15	6	1	1.5	No	40	Yes	537395	180408	534057	179682	3416.038641
2008/01/28 19:11:24	61	E2 8AS	E2 0RY	460	15	4	2	1.5	No	120	Yes	533462	183634	535652	182961	2291.075948
2008/01/28 19:11:53	199	N1 1RL	NW5 2QH	560	15	5	2	1.5	Yes	300	Yes	531600	184430	529248	185213	2478.909639
2008/01/28 19:15:12	67	SE25 4LX	SE8 3JD	485	15	4	2	2	Yes	80	Yes	534575	168236	537175	177885	9993.157709
2008/01/28 19:19:47	152	SE1 9AL	SE1 2BN	460	15	5	1	1.5	Yes	300	No	532654	180218	534057	179682	1501.900463
2008/01/28 19:23:33	340	E9 7HJ	SE1 2BN	510	15	6	2	1.5	Yes	80	No	535727	183885	534057	179682	4522.621917
2008/01/28 19:26:12	364	NW1 0JH	SW1P 3AU	515	15	6	2	2	No	80	No	529174	183469	529902	179641	3896.609809
2008/01/28 19:27:37	214	SE1 2PF	SE1 2BN	475	15	5	2	2	Yes	120	No	532900	180300	534057	179682	1311.706141
2008/01/28 19:29:16	145	W1T 1JQ	SW1V 4QQ	390	15	5	1	1.5	Yes	40	Yes	529530	181518	528924	178440	3137.087822
2008/01/28 19:47:45	215	HA5 5PW	N3 1DH	585	15	5	2	2	Yes	300	Yes	512253	189590	525109	190628	12897.83625
2008/01/28 19:48:46	216	W1G 6PG	NW5 2QH	535	15	5	2	2	Yes	300	No	528375	181897	529248	185213	3428.991834
2008/01/28 20:06:19	363	EC3V 1LR	SE1 2BN	565	15	6	2	2	No	80	Yes	533095	181047	534057	179682	1669.930837
2008/01/28 20:08:42	8	W8 7SR	SW1P 3AU	440	15	4	1	1.5	Yes	300	No	525174	180337	529902	179641	4778.95386
2008/01/28 20:12:21	7	E8 3PE	NW5 2QH	490	15	4	1	1.5	Yes	300	Yes	534762	184319	529248	185213	5586.003222
2008/01/28 20:13:35	289	SE24 0JT	SW1P 3AU	470	15	6	1	1.5	Yes	40	Yes	531932	174371	529902	179641	5647.459606
2008/01/28 20:25:06	78	E1W 2NE	SE1 2BN	435	15	4	2	2	No	120	No	534738	180016	534057	179682	758.4965392
2008/01/28 20:26:27	363	N2 9EY	N17 6QA	565	15	6	2	2	No	80	Yes	527830	189608	533788	189994	5970.490767
2008/01/28 20:26:53	2	W1P 9LG	NW5 2QH	320	15	4	1	1.5	Yes	40	No	529425	182049	529248	185213	3168.946986
2008/01/28 20:28:15	5	EC3R 6DB	E2 0RY	430	15	4	1	1.5	Yes	120	Yes	532874	180746	535652	182961	3552.957782
2008/01/28 20:40:08	351	W1T 4EY	NW5 2QH	620	15	6	2	1.5	No	300	Yes	529382	181965	529248	185213	3250.762987
2008/01/28 20:40:25	221	SE20 7EU	SW12 9HD	505	15	5	2	2	No	120	Yes	535554	170144	528739	173080	7420.533741
2008/01/28 20:45:40	364	W1J 5RG	SW1V 4QQ	515	15	6	2	2	No	80	No	528606	180599	528924	178440	2182.293518
2008/01/28 20:51:17	3	KT2 5EE	SW18 1NN	410	15	4	1	1.5	Yes	80	Yes	518286	169734	525155	175180	8765.961271
2008/01/28 21:11:37	320	E1 6TD	SE1 2BN	545	15	6	1	2	No	300	No	534019	181532	534057	179682	1850.390229
2008/01/28 21:14:58	53	W1W 7QL	NW5 2QH	480	15	4	2	1.5	Yes	120	Yes	529131	181596	529248	185213	3618.891819
2008/01/28 21:16:54	313	EC1M 4DE	NW5 2QH	475	15	6	1	2	No	40	Yes	531669	182060	529248	185213	3975.254709
2008/01/28 21:20:12	67	WC1N 1HX	SW1V 4QQ	485	15	4	2	2	Yes	80	Yes	530224	182098	528924	178440	3882.133949
2008/01/28 21:21:40	77	EC2A 4RD	SW1P 3AU	485	15	4	2	2	No	120	Yes	533154	182403	529902	179641	4266.631927
2008/01/28 21:26:46	305	SE10 9NW	SE8 3JD	495	15	6	1	2	Yes	40	Yes	538670	178069	537175	177885	1506.280518
2008/01/28 21:30:24	340	EC1V 8AB	SW1P 3AU	510	15	6	2	1.5	Yes	80	No	532149	182433	529902	179641	3583.890763
2008/01/28 21:34:27	216	W1H 7AF	SW1P 3AU	535	15	5	2	2	Yes	300	No	527966	181067	529902	179641	2404.489967
2008/01/28 21:36:10	74	N1 2DU	SW1P 3AU	375	15	4	2	2	No	40	No	531734	184059	529902	179641	4782.776181
2008/01/28 21:42:00	289	EC1R 0DY	SE1 2BN	470	15	6	1	1.5	Yes	40	Yes	531497	182177	534057	179682	3574.720269
2008/01/28 21:53:08	294	NW5 2SG	NW5 2QH	480	15	6	1	1.5	Yes	120	No	529546	185145	529248	185213	305.6599418
2008/01/28 21:55:36	28	W1D 4DJ	SW1V 4QQ	365	15	4	1	2	No	80	No	529791	181153	528924	178440	2848.167481
2008/01/28 21:59:22	308	KT1 2UW	SW18 1NN	485	15	6	1	2	Yes	80	No	518648	169011	525155	175180	8966.471435
2008/01/28 22:08:03	347	EC1A 4ER	E2 0RY	540	15	6	2	1.5	No	80	Yes	532170	181454	535652	182961	3794.123482
2008/01/28 22:09:44	350	E14 8BP	SE1 2BN	510	15	6	2	1.5	No	120	No	536620	180692	534057	179682	2754.826492
2008/01/28 22:17:37	317	E1 2AE	SE1 2BN	535	15	6	1	2	No	120	Yes	534623	181605	534057	179682	2004.566038
2008/01/28 22:18:42	294	SW11 3BW	SW12 9HD	480	15	6	1	1.5	Yes	120	No	527497	176369	528739	173080	3515.691255
2008/01/28 22:19:27	348	SE23 2NE	CR7 8LE	490	15	6	2	1.5	No	80	No	535503	172939	532714	168302	5411.1265
2008/01/28 22:28:54	199	EC1V 8AB	E2 0RY	560	15	5	2	1.5	Yes	300	Yes	532149	182433	535652	182961	3542.568701
2008/01/28 22:33:21	351	SW8 1XX	SW1P 3AU	620	15	6	2	1.5	No	300	Yes	530394	177336	529902	179641	2356.92363
2008/01/28 22:38:39	364	IG2 6BX	E7 8NW	515	15	6	2	2	No	80	No	543409	188321	541428	184515	4290.687241
2008/01/28 22:42:09	295	N13 4JD	NW5 2QH	590	15	6	1	1.5	Yes	300	Yes	531165	192973	529248	185213	7993.277738
2008/01/28 22:54:20	223	SE5 8QU	SW1P 3AU	565	15	5	2	2	No	300	Yes	532656	176709	529902	179641	4022.578775
2008/01/28 22:57:09	149	CR0 2QD	CR7 8LE	450	15	5	1	1.5	Yes	120	Yes	532359	167576	532714	168302	808.1466451
2008/01/28 23:03:56	199	E1 8AZ	SW1P 3AU	560	15	5	2	1.5	Yes	300	Yes	533991	180942	529902	179641	4290.981473
2008/01/28 23:04:28	53	SE6 4RE	SE8 3JD	480	15	4	2	1.5	Yes	120	Yes	537385	173593	537175	177885	4297.134394
2008/01/28 23:10:04	361	N1 9NL	SW1P 3AU	525	15	6	2	2	No	40	Yes	530455	182970	529902	179641	3374.618497
2008/01/28 23:10:23	199	E6 1LA	E2 0RY	560	15	5	2	1.5	Yes	300	Yes	542477	183565	535652	182961	6851.674321
2008/01/28 23:10:41	14	SE20 7DT	SE8 3JD	360	15	4	1	1.5	No	120	No	535490	170322	537175	177885	7748.431712
2008/01/28 23:10:55	307	W1V 7LF	NW5 2QH	535	15	6	1	2	Yes	80	Yes	529777	180895	529248	185213	4350.283324
2008/01/28 23:11:23	23	E2 8AS	E2 0RY	515	15	4	1	2	Yes	300	Yes	533462	183634	535652	182961	2291.075948
2008/01/28 23:16:41	149	N1 9RY	SE1 2BN	450	15	5	1	1.5	Yes	120	Yes	530535	183315	534057	179682	5059.957806
2008/01/28 23:18:40	320	SW19 3TA	KT2 5AU	545	15	6	1	2	No	300	No	524819	170572	517917	170243	6909.836829
2008/01/28 23:31:46	162	W1J 7QQ	SW1P 3AU	365	15	5	1	2	Yes	40	No	528745	180265	529902	179641	1314.543647
2008/01/28 23:45:15	308	BR3 3LA	SW12 9HD	485	15	6	1	2	Yes	80	No	537350	169306	528739	173080	9401.723087
2008/01/28 23:45:31	362	SE10 8JL	E2 0RY	475	15	6	2	2	No	40	No	537654	177097	535652	182961	6196.329559
2008/01/28 23:48:59	75	N22 7AY	N3 1DH	465	15	4	2	2	No	80	Yes	529610	190071	525109	190628	4535.333505
2008/01/28 23:50:30	167	W1G 7EQ	NW5 2QH	535	15	5	1	2	Yes	300	Yes	528714	181753	529248	185213	3500.96501
2008/01/28 23:53:09	19	EC2V 5BT	SE1 2BN	435	15	4	1	2	Yes	80	Yes	532599	181383	534057	179682	2240.349303
2008/01/28 23:57:07	152	SW8 1RB	SW1P 3AU	460	15	5	1	1.5	Yes	300	No	530298	177435	529902	179641	2241.261252
2008/01/29 00:00:11	69	SE16 4QZ	E2 0RY	505	15	4	2	2	Yes	120	Yes	534348	179162	535652	182961	4016.567813
2008/01/29 00:00:27	31	SE14 6TY	E2 0RY	495	15	4	1	2	No	300	Yes	536890	176999	535652	182961	6089.177941
2008/01/29 00:01:17	154	SE5 8QU	SW1P 3AU	320	15	5	1	1.5	No	40	No	532656	176709	529902	179641	4022.578775
2008/01/29 00:03:52	341	W1T 1NQ	SW1V 4QQ	580	15	6	2	1.5	Yes	120	Yes	529475	181563	528924	178440	3171.234775
2008/01/29 00:09:07	219	E1W 2RW	SE8 3JD	485	15	5	2	2	No	80	Yes	534892	180273	537175	177885	3303.730165
2008/01/29 00:09:18	215	EC4A 4DH	SW1P 3AU	585	15	5	2	2	Yes	300	Yes	531589	181285	529902	179641	2355.568933
2008/01/29 00:10:18	150	W1H 1DG	SW1P 3AU	400	15	5	1	1.5	Yes	120	No	527601	181753	529902	179641	3123.32275
2008/01/29 00:14:18	176	SE22 9JA	SE1 2BN	465	15	5	1	2	No	300	No	533950	174559	534057	179682	5124.11729
2008/01/29 00:25:13	173	E2 8QY	E2 0RY	455	15	5	1	2	No	120	Yes	534333	183391	535652	182961	1387.32152
2008/01/29 00:40:21	31	SW18 1NN	SW18 1NN	495	15	4	1	2	No	300	Yes	525155	175180	525155	175180	0
2008/01/29 00:43:46	221	W1W 6BA	SW1P 3AU	505	15	5	2	2	No	120	Yes	528953	181829	529902	179641	2384.941299
2008/01/29 00:56:10	356	N1 1HW	NW5 2QH	535	15	6	2	2	Yes	80	No	531208	183994	529248	185213	2308.150992
2008/01/29 01:02:15	208	SW17 9NG	CR7 8LE	490	15	5	2	1.5	No	300	No	527640	171230	532714	168302	5858.213038
2008/01/29 01:02:52	77	SW12 9AU	SW1V 4QQ	485	15	4	2	2	No	120	Yes	528538	173271	528924	178440	5183.392422
2008/01/29 01:03:43	354	N1 9BL	SE1 2BN	495	15	6	2	2	Yes	40	No	530520	183119	534057	179682	4931.869625
2008/01/29 01:05:14	367	E1 5LJ	SE1 2BN	645	15	6	2	2	No	300	Yes	533961	181776	534057	179682	2096.199418
2008/01/29 01:05:49	7	EC1M 6EB	SE1 2BN	490	15	4	1	1.5	Yes	300	Yes	532047	181912	534057	179682	3002.165885
2008/01/29 01:08:15	356	W1D 3SU	SW1V 4QQ	535	15	6	2	2	Yes	80	No	529614	181198	528924	178440	2843.002638
2008/01/29 01:14:48	203	WC2H 9EW	NW5 2QH	460	15	5	2	1.5	No	80	Yes	530074	181114	529248	185213	4181.396537
2008/01/29 01:15:13	357	SE16 5EJ	E2 0RY	605	15	6	2	2	Yes	120	Yes	536548	180238	535652	182961	2866.626066
2008/01/29 01:19:58	72	W1D 5DH	SW1P 3AU	515	15	4	2	2	Yes	300	No	529846	181028	529902	179641	1388.130037
2008/01/29 01:22:11	221	SE25 6NJ	SE8 3JD	505	15	5	2	2	No	120	Yes	533252	168091	537175	177885	10550.46753
2008/01/29 01:41:30	209	W1G 9UE	SW1V 4QQ	465	15	5	2	2	Yes	40	Yes	528446	181633	528924	178440	3228.580648
2008/01/29 01:45:27	337	EC3N 2LJ	E2 0RY	520	15	6	2	1.5	Yes	40	Yes	533629	180954	535652	182961	2849.662787
2008/01/29 01:51:25	176	W1D 5BH	SW1P 3AU	465	15	5	1	2	No	300	No	529752	180942	529902	179641	1309.618647
2008/01/29 01:54:41	213	SW12 9AU	SW12 9HD	525	15	5	2	2	Yes	120	Yes	528538	173271	528739	173080	277.2760357
2008/01/29 02:00:27	164	SW1X 7BA	SW1V 4QQ	405	15	5	1	2	Yes	80	No	528450	179458	528924	178440	1122.942563
2008/01/29 02:07:13	63	N1 1RL	SW1P 3AU	520	15	4	2	1.5	No	300	Yes	531600	184430	529902	179641	5081.114543
2008/01/29 02:08:26	357	SE1 7PZ	SW1P 3AU	605	15	6	2	2	Yes	120	Yes	531201	179241	529902	179641	1359.191304
2008/01/29 02:14:20	302	WC2N 5PH	SW1P 3AU	460	15	6	1	1.5	No	120	No	530214	180386	529902	179641	807.69363
2008/01/29 02:24:09	173	SW1P 2HA	SE1 2BN	455	15	5	1	2	No	120	Yes	529744	179209	534057	179682	4338.859067
2008/01/29 02:29:25	296	EC1R 3DJ	SW1P 3AU	540	15	6	1	1.5	Yes	300	No	531265	182157	529902	179641	2861.472523
2008/01/29 02:32:11	348	SE1 8SW	SW1V 4QQ	490	15	6	2	1.5	No	80	No	531050	179933	528924	178440	2597.869319
2008/01/29 02:39:57	349	SW17 9NG	SW12 9HD	560	15	6	2	1.5	No	120	Yes	527640	171230	528739	173080	2151.813421
2008/01/29 02:46:01	55	SW11 2JU	SW12 9HD	540	15	4	2	1.5	Yes	300	Yes	527712	175806	528739	173080	2913.040508
2008/01/29 02:50:36	212	W1T 2EQ	SW1P 3AU	455	15	5	2	2	Yes	80	No	529603	181702	529902	179641	2082.575809
2008/01/29 03:01:06	367	W1T 6QF	SW1V 4QQ	645	15	6	2	2	No	300	Yes	529015	182065	528924	178440	3626.142027
2008/01/29 03:03:59	73	EC4Y 8JJ	SW1V 4QQ	425	15	4	2	2	No	40	Yes	531472	181029	528924	178440	3632.523228
2008/01/29 03:05:37	309	W1M 7FB	SW1V 4QQ	555	15	6	1	2	Yes	120	Yes	528924	181745	528924	178440	3305
2008/01/29 03:05:43	164	KT1 2SF	KT2 5AU	405	15	5	1	2	Yes	80	No	518385	168507	517917	170243	1797.976641
2008/01/29 03:14:27	23	E3 5SN	SE1 2BN	515	15	4	1	2	Yes	300	Yes	535902	183266	534057	179682	4031.014885
2008/01/29 03:30:03	302	CR0 2SS	CR7 8LE	460	15	6	1	1.5	No	120	No	531542	167084	532714	168302	1690.298199
2008/01/29 03:31:19	312	EC1R 1UY	NW5 2QH	565	15	6	1	2	Yes	300	No	531467	182944	529248	185213	3173.692172
2008/01/29 03:34:46	219	EC3N 2LJ	SW1P 3AU	485	15	5	2	2	No	80	Yes	533629	180954	529902	179641	3951.518442
2008/01/29 03:40:44	305	IG11 8TN	E2 0RY	495	15	6	1	2	Yes	40	Yes	544486	184428	535652	182961	8954.978783
2008/01/29 03:42:42	10	SW4 7AA	SW18 1NN	300	15	4	1	1.5	No	40	No	529459	175260	525155	175180	4304.74343
